#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_2L:17946120-17946928 -            124 147852at6656         -            100   3.9e-53  175.2   0.3   1   1   7.2e-55   3.7e-52  172.0   0.3     1   100     6   122     6   122 0.94 -
AgamP4_3L:36200817-36200969 -             51 147852at6656         -            100   1.9e-06   25.4   0.0   1   1   4.2e-09   2.1e-06   25.2   0.0    49    86    10    48     3    50 0.86 -
AgamP4_2R:39404379-39404588 -             70 147852at6656         -            100   0.00018   19.0   0.0   1   1   4.4e-07   0.00022   18.7   0.0    43    84    24    69     7    70 0.89 -
AgamP4_2R:46544961-46550862 -            597 147852at6656         -            100   0.00038   18.0   0.0   1   1   1.6e-06   0.00083   16.9   0.0    48    96    50   101    30   103 0.80 -
AgamP4_2R:47889124-47889300 -             59 147852at6656         -            100    0.0014   16.2   0.0   1   1     3e-06    0.0015   16.0   0.0    50    94    13    59     4    59 0.81 -
AgamP4_2R:288408-298527     -            736 147852at6656         -            100    0.0034   14.9   0.1   1   3         1   5.1e+02   -1.7   0.0    14    52    13    51     3    62 0.85 -
AgamP4_2R:288408-298527     -            736 147852at6656         -            100    0.0034   14.9   0.1   2   3   7.7e-05     0.039   11.5   0.0    50    88    85   124    74   136 0.82 -
AgamP4_2R:288408-298527     -            736 147852at6656         -            100    0.0034   14.9   0.1   3   3      0.56   2.9e+02   -0.9   0.0    45    91   338   384   321   388 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/147852at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/147852at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/147852at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Fri Jan 27 16:40:14 2023
# [ok]
