#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   1   8   6.1e-65   6.5e-64  213.4   0.0    16   171   248   411   234   421 0.92 -
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   2   8   1.2e-66   1.3e-65  219.0   1.7   186   431   483   813   444   817 0.79 -
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   3   8   2.2e-31   2.4e-30  102.1   0.5   429   513   909   993   900  1004 0.90 -
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   4   8  1.8e-267  1.9e-266  884.7   0.3   507   984  1073  1620  1056  1630 0.89 -
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   5   8   5.7e-50   6.1e-49  163.7   0.1   984  1127  1697  1899  1691  1916 0.80 -
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   6   8   1.4e-21   1.4e-20   69.7   0.0  1126  1211  1987  2092  1985  2098 0.75 -
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   7   8  6.6e-139  7.1e-138  458.5   0.0  1210  1473  2135  2419  2121  2426 0.93 -
AgamP4_X:14841699-14871885    -           2866 980at6656            -           1628         0 2241.5  20.8   8   8   7.7e-37   8.2e-36  120.2   0.3  1517  1608  2681  2781  2672  2817 0.82 -
AgamP4_2R:56833502-56835286   -            595 980at6656            -           1628   9.4e-32  106.8  49.3   1   4   4.2e-16   4.4e-15   51.5   7.1   333   501   114   287    91   289 0.86 -
AgamP4_2R:56833502-56835286   -            595 980at6656            -           1628   9.4e-32  106.8  49.3   2   4   1.2e-16   1.3e-15   53.3   8.5   332   541   228   454   226   454 0.85 -
AgamP4_2R:56833502-56835286   -            595 980at6656            -           1628   9.4e-32  106.8  49.3   3   4   3.7e-07   3.9e-06   21.8   6.0   334   431   394   501   392   504 0.81 -
AgamP4_2R:56833502-56835286   -            595 980at6656            -           1628   9.4e-32  106.8  49.3   4   4   1.6e-07   1.7e-06   23.1   3.9   348   423   458   539   456   570 0.84 -
AgamP4_2R:51967181-51968344   -            388 980at6656            -           1628     3e-28   95.1   0.0   1   4   1.8e-07   1.9e-06   22.9   0.0    25   121    33   131    11   133 0.81 -
AgamP4_2R:51967181-51968344   -            388 980at6656            -           1628     3e-28   95.1   0.0   2   4   1.3e-08   1.4e-07   26.7   0.0    24   113    99   189    92   198 0.83 -
AgamP4_2R:51967181-51968344   -            388 980at6656            -           1628     3e-28   95.1   0.0   3   4   6.6e-09     7e-08   27.6   0.0    23   117   199   292   193   299 0.91 -
AgamP4_2R:51967181-51968344   -            388 980at6656            -           1628     3e-28   95.1   0.0   4   4   3.7e-06     4e-05   18.5   0.0    25   112   301   388   292   388 0.94 -
AgamP4_2R:24959813-24972861   -            789 980at6656            -           1628   9.2e-27   90.2   0.0   1   2   3.8e-09     4e-08   28.4   0.0  1250  1360    77   183    48   240 0.76 -
AgamP4_2R:24959813-24972861   -            789 980at6656            -           1628   9.2e-27   90.2   0.0   2   2   1.4e-18   1.5e-17   59.7   0.0  1253  1417   471   636   460   659 0.84 -
AgamP4_3R:45692473-45693270   -            266 980at6656            -           1628   1.2e-25   86.6   2.6   1   3   9.4e-13     1e-11   40.4   0.1    27   114    13    99     6   107 0.94 -
AgamP4_3R:45692473-45693270   -            266 980at6656            -           1628   1.2e-25   86.6   2.6   2   3   1.3e-13   1.4e-12   43.2   0.2    27   119   145   236   136   240 0.92 -
AgamP4_3R:45692473-45693270   -            266 980at6656            -           1628   1.2e-25   86.6   2.6   3   3       1.1        12    0.4   0.0   197   221   242   266   234   266 0.80 -
AgamP4_2L:42073739-42075154   -            472 980at6656            -           1628   1.1e-24   83.3  15.8   1   4   4.9e-07   5.3e-06   21.4   0.5   369   502    23   156     1   162 0.77 -
AgamP4_2L:42073739-42075154   -            472 980at6656            -           1628   1.1e-24   83.3  15.8   2   4   3.3e-06   3.5e-05   18.7   3.4   371   501   121   251   117   256 0.80 -
AgamP4_2L:42073739-42075154   -            472 980at6656            -           1628   1.1e-24   83.3  15.8   3   4   5.1e-07   5.4e-06   21.4   0.8   353   481   240   374   235   378 0.81 -
