#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_3R:20110315-20131753   -           1016 61180at6656          -            438  2.5e-141  468.8  17.8   1   6     0.087       8.9    2.3   0.0    10    43   215   250   209   258 0.79 -
AgamP4_3R:20110315-20131753   -           1016 61180at6656          -            438  2.5e-141  468.8  17.8   2   6   7.5e-23   7.7e-21   71.7   0.1    47    97   305   355   291   361 0.87 -
AgamP4_3R:20110315-20131753   -           1016 61180at6656          -            438  2.5e-141  468.8  17.8   3   6   8.7e-51   8.8e-49  163.8   0.0    92   187   391   489   387   491 0.95 -
AgamP4_3R:20110315-20131753   -           1016 61180at6656          -            438  2.5e-141  468.8  17.8   4   6   2.5e-40   2.5e-38  129.3   0.4   187   287   517   630   512   648 0.88 -
AgamP4_3R:20110315-20131753   -           1016 61180at6656          -            438  2.5e-141  468.8  17.8   5   6   3.4e-12   3.5e-10   36.6   2.4   283   351   658   754   644   777 0.75 -
AgamP4_3R:20110315-20131753   -           1016 61180at6656          -            438  2.5e-141  468.8  17.8   6   6   1.1e-21   1.2e-19   67.8   0.0   352   438   783   883   774   883 0.84 -
AgamP4_2R:2505961-2507439     -            493 61180at6656          -            438   3.7e-30  102.4   0.0   1   1   5.7e-32   5.8e-30  101.8   0.0    38   268     4   260     1   324 0.78 -
AgamP4_2L:10488221-10489476   -            318 61180at6656          -            438   1.3e-14   51.3   0.0   1   1   1.1e-15   1.1e-13   48.1   0.0    54   273     5   218     1   245 0.80 -
AgamP4_2R:32415559-32416777   -            360 61180at6656          -            438   2.9e-14   50.1   0.0   1   1   3.6e-16   3.7e-14   49.7   0.0    90   323    60   312    49   321 0.78 -
AgamP4_2L:46826751-46828790   -            561 61180at6656          -            438   4.6e-13   46.1   0.7   1   1   1.3e-13   1.3e-11   41.3   0.7    48   262    21   229     8   245 0.77 -
AgamP4_UNKN:22659625-22661061 -            479 61180at6656          -            438   6.6e-07   25.8   0.0   1   2   3.6e-06   0.00037   16.8   0.0   102   180     1    80     1    88 0.87 -
