#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_2L:14029962-14035090   -            940 103749at6656         -            374  1.7e-128  426.0   5.7   1   1  9.1e-130  2.4e-128  425.5   5.7    14   374   548   937   536   937 0.88 -
AgamP4_3R:37009802-37012165   -            788 103749at6656         -            374   1.2e-45  153.3  11.0   1   5   1.7e-08   4.3e-07   26.4   0.0   254   355    72   168    68   168 0.90 -
AgamP4_3R:37009802-37012165   -            788 103749at6656         -            374   1.2e-45  153.3  11.0   2   5   8.6e-12   2.2e-10   37.2   0.1   135   210   161   237   154   286 0.71 -
AgamP4_3R:37009802-37012165   -            788 103749at6656         -            374   1.2e-45  153.3  11.0   3   5   2.9e-08   7.5e-07   25.6   0.6   136   272   308   452   277   455 0.53 -
AgamP4_3R:37009802-37012165   -            788 103749at6656         -            374   1.2e-45  153.3  11.0   4   5     5e-21   1.3e-19   67.6   0.2   119   267   473   627   452   628 0.85 -
AgamP4_3R:37009802-37012165   -            788 103749at6656         -            374   1.2e-45  153.3  11.0   5   5    0.0014     0.037   10.2   0.0    83   120   597   634   588   639 0.83 -
AgamP4_2R:17704642-17706144   -            501 103749at6656         -            374   1.7e-40  136.3   0.2   1   5   4.4e-08   1.1e-06   25.0   0.0   154   232   126   206   110   211 0.85 -
AgamP4_2R:17704642-17706144   -            501 103749at6656         -            374   1.7e-40  136.3   0.2   2   5   0.00059     0.015   11.5   0.0   119   170   174   227   168   232 0.80 -
AgamP4_2R:17704642-17706144   -            501 103749at6656         -            374   1.7e-40  136.3   0.2   3   5   1.4e-15   3.6e-14   49.7   0.0   132   278   235   386   232   395 0.88 -
AgamP4_2R:17704642-17706144   -            501 103749at6656         -            374   1.7e-40  136.3   0.2   4   5     7e-08   1.8e-06   24.4   0.0   174   229   362   418   358   422 0.90 -
AgamP4_2R:17704642-17706144   -            501 103749at6656         -            374   1.7e-40  136.3   0.2   5   5   9.9e-16   2.6e-14   50.2   0.0   123   228   393   501   387   501 0.90 -
AgamP4_2L:18015543-18017062   -            484 103749at6656         -            374   2.4e-29   99.7   0.1   1   4   2.4e-15   6.2e-14   48.9   0.0   123   230   177   287   168   290 0.88 -
AgamP4_2L:18015543-18017062   -            484 103749at6656         -            374   2.4e-29   99.7   0.1   2   4   1.7e-09   4.5e-08   29.7   0.5   152   230   249   329   247   333 0.86 -
AgamP4_2L:18015543-18017062   -            484 103749at6656         -            374   2.4e-29   99.7   0.1   3   4   3.5e-09   9.1e-08   28.7   0.0   153   229   334   410   330   418 0.94 -
AgamP4_2L:18015543-18017062   -            484 103749at6656         -            374   2.4e-29   99.7   0.1   4   4       1.9        51   -0.1   0.0   166   193   437   465   430   470 0.66 -
AgamP4_2R:14010526-14011476   -            317 103749at6656         -            374   1.8e-28   96.8   0.9   1   3   5.1e-17   1.3e-15   54.4   0.1   117   229    72   187    45   189 0.70 -
AgamP4_2R:14010526-14011476   -            317 103749at6656         -            374   1.8e-28   96.8   0.9   2   3   1.6e-05   0.00041   16.6   0.0   143   199   141   198   141   208 0.89 -
AgamP4_2R:14010526-14011476   -            317 103749at6656         -            374   1.8e-28   96.8   0.9   3   3   5.9e-12   1.5e-10   37.8   0.1   126   221   208   309   196   317 0.76 -
AgamP4_3R:34966164-34967360   -            349 103749at6656         -            374   2.7e-28   96.2   2.7   1   3   3.4e-14   8.8e-13   45.2   0.2   136   272    75   216    56   217 0.75 -
AgamP4_3R:34966164-34967360   -            349 103749at6656         -            374   2.7e-28   96.2   2.7   2   3   1.8e-12   4.6e-11   39.5   0.2   138   231   162   256   153   273 0.88 -
AgamP4_3R:34966164-34967360   -            349 103749at6656         -            374   2.7e-28   96.2   2.7   3   3   4.8e-08   1.2e-06   24.9   0.0   123   227   229   344   228   349 0.81 -
AgamP4_UNKN:25798770-25799561 -            264 103749at6656         -            374   2.9e-28   96.1   0.6   1   2   3.4e-17   8.9e-16   55.0   0.1   117   230    19   135    13   141 0.90 -
AgamP4_UNKN:25798770-25799561 -            264 103749at6656         -            374   2.9e-28   96.1   0.6   2   2   3.8e-12     1e-10   38.4   0.1   126   225   155   262   142   264 0.76 -
AgamP4_2R:3568901-3577236     -           1467 103749at6656         -            374   5.6e-28   95.2   8.5   1   4   3.1e-07   8.1e-06   22.2   0.1   159   232     3    78     1    92 0.65 -
AgamP4_2R:3568901-3577236     -           1467 103749at6656         -            374   5.6e-28   95.2   8.5   2   4   1.2e-14   3.1e-13   46.7   1.2   117   279    95   263    82   273 0.84 -
AgamP4_2R:3568901-3577236     -           1467 103749at6656         -            374   5.6e-28   95.2   8.5   3   4   0.00036    0.0094   12.2   0.0   119   171   867   919   860   931 0.84 -
AgamP4_2R:3568901-3577236     -           1467 103749at6656         -            374   5.6e-28   95.2   8.5   4   4     5e-05    0.0013   15.0   0.0   252   318   971  1032   961  1044 0.76 -
AgamP4_2L:4140122-4140970     -            283 103749at6656         -            374   2.4e-27   93.1   5.9   1   2   9.3e-14   2.4e-12   43.7   0.3   156   278     3   127     1   131 0.85 -
AgamP4_2L:4140122-4140970     -            283 103749at6656         -            374   2.4e-27   93.1   5.9   2   2   3.8e-18   9.9e-17   58.1   2.2    87   231    90   245    86   252 0.87 -
AgamP4_3L:36689004-36689834   -            277 103749at6656         -            374   4.3e-26   89.0   0.1   1   4     1e-06   2.6e-05   20.6   0.1   159   228     2    73     1    74 0.62 -
AgamP4_3L:36689004-36689834   -            277 103749at6656         -            374   4.3e-26   89.0   0.1   2   4   1.9e-15   4.9e-14   49.3   0.0   123   228    49   157    37   166 0.86 -
AgamP4_3L:36689004-36689834   -            277 103749at6656         -            374   4.3e-26   89.0   0.1   3   4   4.3e-05    0.0011   15.2   0.0   295   349   178   232   164   237 0.92 -
AgamP4_3L:36689004-36689834   -            277 103749at6656         -            374   4.3e-26   89.0   0.1   4   4   0.00021    0.0054   12.9   0.0   134   181   228   276   228   277 0.84 -
AgamP4_3R:51549078-51661884   -            296 103749at6656         -            374     2e-25   86.8   0.5   1   3   1.4e-15   3.6e-14   49.7   0.1   134   231    17   117     3   123 0.85 -
AgamP4_3R:51549078-51661884   -            296 103749at6656         -            374     2e-25   86.8   0.5   2   3   0.00062     0.016   11.4   0.0   154   194   152   193   140   202 0.70 -
