#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_3R:14561558-14566795   -           1003 28519at6656          -            494  1.2e-239  793.4   8.0   1   2   2.2e-48   1.8e-46  156.2   3.1     7   107   425   534   420   544 0.88 -
AgamP4_3R:14561558-14566795   -           1003 28519at6656          -            494  1.2e-239  793.4   8.0   2   2  6.3e-195    5e-193  639.6   0.2    92   493   546  1002   538  1003 0.91 -
AgamP4_3L:41236690-41237112   -            141 28519at6656          -            494   1.2e-46  156.8   0.1   1   1   1.6e-48   1.3e-46  156.7   0.1   353   489     1   141     1   141 0.95 -
AgamP4_UNKN:31346796-31347155 -            120 28519at6656          -            494   4.4e-43  145.0   0.1   1   1   6.1e-45   4.8e-43  144.9   0.1   346   458     2   119     1   120 0.96 -
AgamP4_3R:47428386-47430880   -            348 28519at6656          -            494   1.6e-41  139.8   0.1   1   1     3e-43   2.4e-41  139.3   0.1   347   459     2   119     1   124 0.96 -
AAAB01008929:18021-20776      -            666 28519at6656          -            494     4e-41  138.6   0.0   1   1   7.9e-43   6.2e-41  137.9   0.0   342   489   411   562   395   567 0.90 -
AgamP4_2L:49141146-49141736   -            197 28519at6656          -            494   5.1e-36  121.7   0.0   1   1   7.2e-38   5.6e-36  121.6   0.0   348   461     2   120     1   152 0.91 -
AgamP4_X:8017979-8018404      -            142 28519at6656          -            494   1.3e-32  110.5   0.3   1   1     2e-34   1.6e-32  110.2   0.3   364   485     7   133     3   139 0.86 -
AgamP4_3R:6050977-6051456     -            160 28519at6656          -            494   1.5e-31  107.0   0.0   1   1   2.1e-33   1.7e-31  106.8   0.0   347   490     2   157     1   160 0.89 -
AgamP4_3R:47331736-47332300   -            161 28519at6656          -            494   1.4e-29  100.5   0.3   1   1     2e-31   1.6e-29  100.3   0.3   352   477    11   145     1   156 0.88 -
AgamP4_2L:42413885-42414214   -            110 28519at6656          -            494   2.7e-29   99.5   0.3   1   1   3.7e-31   2.9e-29   99.4   0.3   380   485     1   109     1   110 0.91 -
AgamP4_2L:46284488-46285196   -            184 28519at6656          -            494   9.3e-28   94.5   0.1   1   1   1.5e-29   1.2e-27   94.2   0.1   351   479    28   170    14   179 0.83 -
AgamP4_3R:43750750-43751401   -            162 28519at6656          -            494   1.2e-26   90.8   0.2   1   1   1.8e-28   1.4e-26   90.6   0.2   350   472    12   142     2   159 0.83 -
AgamP4_2R:30063129-30063655   -            116 28519at6656          -            494   1.1e-21   74.4   0.1   1   1   1.8e-23   1.5e-21   74.1   0.1   354   439    12   109     8   115 0.80 -
AgamP4_2R:34606964-34607511   -            156 28519at6656          -            494   1.5e-15   54.3   0.1   1   1   2.3e-17   1.8e-15   54.0   0.1   354   471     2   135     1   144 0.76 -
AgamP4_2R:4563302-4564801     -            500 28519at6656          -            494   1.8e-09   34.2   1.1   1   6   0.00016     0.012   11.6   0.0   165   220   210   265   204   269 0.91 -
AgamP4_2R:4563302-4564801     -            500 28519at6656          -            494   1.8e-09   34.2   1.1   2   6   0.00082     0.064    9.2   0.1    33   199   260   294   249   306 0.55 -
