#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_3R:7887650-7897360   -            986 18055at6656          -            671    3e-284  941.9   8.4   1   3  4.1e-150  1.8e-147  489.9   0.1    19   271     1   241     1   255 0.98 -
AgamP4_3R:7887650-7897360   -            986 18055at6656          -            671    3e-284  941.9   8.4   2   3  2.7e-124  1.2e-121  404.6   3.3   313   577   339   635   326   639 0.88 -
AgamP4_3R:7887650-7897360   -            986 18055at6656          -            671    3e-284  941.9   8.4   3   3   1.6e-16     7e-14   48.4   0.0   579   670   881   980   869   981 0.77 -
AgamP4_2R:36731081-36733424 -            574 18055at6656          -            671  2.6e-139  462.9   8.2   1   2    8e-132  3.5e-129  429.5   8.0   287   578     1   317     1   324 0.93 -
AgamP4_2R:36731081-36733424 -            574 18055at6656          -            671  2.6e-139  462.9   8.2   2   2   2.1e-11   9.3e-09   31.5   0.0   608   671   492   569   481   569 0.75 -
AgamP4_UNKN:5389150-5390740 -            227 18055at6656          -            671  2.9e-136  452.8   0.3   1   1  8.1e-139  3.5e-136  452.6   0.3    21   235     1   215     1   221 0.99 -
AgamP4_3R:35606600-35613969 -           1037 18055at6656          -            671   1.4e-81  272.1   5.1   1   1   4.7e-84   2.1e-81  271.6   5.1    27   589   115   722    95   730 0.85 -
AgamP4_X:2829403-2829870    -            156 18055at6656          -            671   3.6e-23   79.2   0.2   1   1   8.8e-26   3.9e-23   79.0   0.2    47   166    36   155     6   156 0.87 -
AgamP4_X:2825755-2826534    -            260 18055at6656          -            671     2e-14   50.2   0.2   1   2   3.9e-16   1.7e-13   47.2   0.1   344   450     1   113     1   189 0.81 -
AgamP4_X:2825755-2826534    -            260 18055at6656          -            671     2e-14   50.2   0.2   2   2     0.043        19    0.8   0.0   357   390   219   256   202   259 0.76 -
AgamP4_2R:4185004-4189729   -           1067 18055at6656          -            671   1.7e-08   30.6   7.9   1   2   1.8e-05    0.0079   11.9   0.0   121   200   100   186    95   201 0.82 -
AgamP4_2R:4185004-4189729   -           1067 18055at6656          -            671   1.7e-08   30.6   7.9   2   2     1e-06   0.00045   16.1   6.8   306   510   259   484   253   493 0.70 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/18055at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/18055at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/18055at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Fri Jan 27 16:40:21 2023
# [ok]
