#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_X:18919008-18924430  -            432 59681at6656          -            336    7e-203  670.5   0.4   1   1  1.7e-204  2.3e-202  668.8   0.4     1   332     1   358     1   359 0.96 -
AAAB01008916:98386-99513    -            376 59681at6656          -            336   6.6e-93  309.0   0.0   1   1   9.3e-95   1.2e-92  308.1   0.0     8   336     8   348     2   348 0.92 -
AAAB01006483:16101-17228    -            376 59681at6656          -            336   7.6e-93  308.8   0.0   1   1   9.7e-95   1.3e-92  308.0   0.0     8   336     8   348     1   348 0.91 -
AAAB01008916:101495-102657  -            365 59681at6656          -            336   2.4e-92  307.1   0.0   1   1   3.9e-94   5.2e-92  306.0   0.0    10   336     2   340     1   340 0.92 -
AgamP4_X:11656336-11657463  -            376 59681at6656          -            336   3.2e-92  306.7   0.0   1   1     4e-94   5.3e-92  306.0   0.0     7   336     7   348     1   348 0.91 -
AgamP4_3L:26299328-26300455 -            376 59681at6656          -            336   5.7e-91  302.6   0.0   1   1     8e-93   1.1e-90  301.7   0.0     8   336     8   348     2   348 0.91 -
AAAB01008916:72162-73368    -            374 59681at6656          -            336   1.6e-89  297.8   0.0   1   1   2.2e-91   2.9e-89  297.0   0.0     7   336     7   346     1   346 0.91 -
AgamP4_3L:26318415-26319621 -            374 59681at6656          -            336   1.6e-89  297.8   0.0   1   1   2.2e-91   2.9e-89  297.0   0.0     7   336     7   346     1   346 0.91 -
AAAB01006483:14082-15209    -            376 59681at6656          -            336   1.9e-89  297.6   0.0   1   1   2.4e-91   3.2e-89  296.9   0.0     7   336     8   349     2   349 0.91 -
AgamP4_2L:9970239-9971408   -            363 59681at6656          -            336   2.6e-89  297.2   0.0   1   1   3.4e-91   4.5e-89  296.4   0.0    14   336     1   335     1   335 0.92 -
AgamP4_2R:8002168-8003385   -            374 59681at6656          -            336   3.7e-88  293.4   0.0   1   1   5.5e-90   7.4e-88  292.4   0.0     8   336     8   346     2   346 0.91 -
AgamP4_3L:26294027-26294734 -            236 59681at6656          -            336   4.6e-61  204.3   0.0   1   1     4e-63   5.4e-61  204.1   0.0    10   223     2   236     1   236 0.90 -
AgamP4_2R:16089588-16090230 -            202 59681at6656          -            336   3.3e-42  142.3   0.0   1   1     3e-44     4e-42  142.0   0.0    96   247     1   160     1   167 0.91 -
AgamP4_2L:10204320-10223771 -           1225 59681at6656          -            336   1.7e-41  140.0   0.0   1   1   1.8e-43   2.5e-41  139.4   0.0     9   318     8   360     3   385 0.76 -
AAAB01006483:16824-17219    -            132 59681at6656          -            336   3.8e-26   89.5   0.0   1   1   7.3e-28   9.8e-26   88.2   0.0   222   336     2   107     1   107 0.96 -
