#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_X:9831845-9833440    -            532 103590at6656         -            245   3.4e-70  233.7   3.0   1   3   3.5e-13   1.2e-10   38.7   0.1     1    47    25    76    25    80 0.88 -
AgamP4_X:9831845-9833440    -            532 103590at6656         -            245   3.4e-70  233.7   3.0   2   3   8.2e-45   2.8e-42  142.2   0.1    47   138   136   231   133   241 0.93 -
AgamP4_X:9831845-9833440    -            532 103590at6656         -            245   3.4e-70  233.7   3.0   3   3   4.7e-17   1.6e-14   51.4   0.0   142   244   258   395   252   396 0.77 -
AgamP4_X:7326507-7326938    -            144 103590at6656         -            245   4.5e-15   53.1   4.9   1   1   1.4e-17   4.8e-15   53.0   4.3    72   155    61   143    48   144 0.83 -
AgamP4_2L:12412232-12418148 -           1696 103590at6656         -            245   1.1e-11   42.0  11.8   1   2   3.6e-14   1.2e-11   41.9   9.3    94   155    10    72     3    81 0.88 -
AgamP4_2L:12412232-12418148 -           1696 103590at6656         -            245   1.1e-11   42.0  11.8   2   2      0.59     2e+02   -1.4   0.0   168   186  1349  1367  1337  1387 0.81 -
AgamP4_2R:41843544-41847559 -           1161 103590at6656         -            245   4.5e-11   40.1   4.0   1   2       1.6   5.3e+02   -2.8   0.1    53    89   292   328   281   331 0.53 -
AgamP4_2R:41843544-41847559 -           1161 103590at6656         -            245   4.5e-11   40.1   4.0   2   2   1.3e-13   4.5e-11   40.1   4.0    88   152  1090  1155  1080  1158 0.85 -
AgamP4_2R:37678361-37695682 -           1400 103590at6656         -            245     1e-08   32.3   0.6   1   2     3e-11     1e-08   32.3   0.6    94   126   715   747   713   756 0.92 -
AgamP4_2R:37678361-37695682 -           1400 103590at6656         -            245     1e-08   32.3   0.6   2   2         9   3.1e+03   -5.4   5.6    85   115  1274  1305  1263  1378 0.57 -
AgamP4_3R:21124714-21126517 -            407 103590at6656         -            245     1e-08   32.3   1.9   1   1   4.7e-11   1.6e-08   31.7   1.9   109   160   311   363   257   376 0.78 -
AgamP4_2R:18065661-18082607 -           2127 103590at6656         -            245   1.8e-08   31.5   1.4   1   1   1.2e-10     4e-08   30.4   1.4    99   157  2064  2122  2043  2127 0.90 -
AgamP4_2R:14122495-14122917 -            141 103590at6656         -            245   3.5e-06   24.0   6.1   1   1   1.3e-08   4.5e-06   23.7   6.1   101   151    89   141    67   141 0.87 -
AgamP4_3R:53084764-53084988 -             75 103590at6656         -            245     3e-05   21.0   6.6   1   1   1.9e-07   6.6e-05   19.9   6.6   117   159     1    43     1    68 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/103590at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/103590at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/103590at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Fri Jan 27 16:39:31 2023
# [ok]
