#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_3R:26156304-26178869 -            525 59197at6656          -            172   3.5e-81  268.7   5.3   1   2     0.018        11    3.4   0.0   122   145   274   297   262   316 0.80 -
AgamP4_3R:26156304-26178869 -            525 59197at6656          -            172   3.5e-81  268.7   5.3   2   2   5.3e-83   3.2e-80  265.6   2.6     1   172   321   516   321   516 0.91 -
AgamP4_2R:51252506-51267067 -            206 59197at6656          -            172   6.6e-24   82.3   8.7   1   3     0.036        22    2.5   0.1   123   144     3    24     1    32 0.84 -
AgamP4_2R:51252506-51267067 -            206 59197at6656          -            172   6.6e-24   82.3   8.7   2   3   5.5e-11   3.4e-08   31.2   3.5     2   102    30   126    29   137 0.84 -
AgamP4_2R:51252506-51267067 -            206 59197at6656          -            172   6.6e-24   82.3   8.7   3   3   2.4e-15   1.5e-12   45.3   0.0   108   153   160   205   153   206 0.92 -
AgamP4_2L:34763704-34764096 -            131 59197at6656          -            172   1.3e-07   29.2   0.3   1   3     0.015       9.1    3.7   0.0   124   146     5    27     2    32 0.91 -
AgamP4_2L:34763704-34764096 -            131 59197at6656          -            172   1.3e-07   29.2   0.3   2   3   0.00025      0.15    9.5   0.0   123   151    41    68    29    76 0.81 -
AgamP4_2L:34763704-34764096 -            131 59197at6656          -            172   1.3e-07   29.2   0.3   3   3   1.8e-05     0.011   13.2   0.1   124   155    78   109    70   117 0.86 -
AgamP4_3R:30053098-30104258 -            129 59197at6656          -            172    0.0049   14.4   0.9   1   1     3e-05     0.018   12.5   0.9    64   147    37   126     3   129 0.69 -
AgamP4_2R:730551-731343     -            208 59197at6656          -            172     0.014   12.9   1.8   1   3      0.19   1.2e+02    0.1   0.0   125   150    45    70    39    89 0.72 -
AgamP4_2R:730551-731343     -            208 59197at6656          -            172     0.014   12.9   1.8   2   3      0.14        86    0.5   0.1    39    81   112   155    98   161 0.65 -
AgamP4_2R:730551-731343     -            208 59197at6656          -            172     0.014   12.9   1.8   3   3   0.00019      0.12    9.9   0.0   118   152   159   193   152   203 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/59197at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/59197at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/59197at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/VB59_AgambiaePEST_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/VectorBase-59_AgambiaePEST_Genome.fasta.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Fri Jan 27 16:41:22 2023
# [ok]
