#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
AgamP4_2R:39449340-39450585   -            391 117586at6656         -            306    4e-114  375.4  16.4   1   1  2.8e-111  4.9e-110  362.0  16.4     1   305    12   383    12   384 0.87 -
AgamP4_3L:19910354-19911493   -            356 117586at6656         -            306   6.3e-20   66.1  11.7   1   2     3e-06   5.3e-05   17.1   4.2     2    92    13    97    12   164 0.77 -
AgamP4_3L:19910354-19911493   -            356 117586at6656         -            306   6.3e-20   66.1  11.7   2   2   2.4e-17   4.2e-16   53.6   0.8   185   291   232   348   202   354 0.76 -
AgamP4_3L:19887901-19945343   -            341 117586at6656         -            306   1.8e-13   44.9  10.1   1   2   2.2e-09   3.8e-08   27.4   2.5     1   110    15   115    15   150 0.76 -
AgamP4_3L:19887901-19945343   -            341 117586at6656         -            306   1.8e-13   44.9  10.1   2   2   1.4e-07   2.5e-06   21.5   0.9   151   289   198   339   186   341 0.64 -
AgamP4_3L:20397791-20398648   -            279 117586at6656         -            306   8.3e-13   42.7   4.2   1   1     1e-13   1.8e-12   41.6   4.2     2   235    16   250    15   278 0.74 -
AgamP4_3L:13345347-13466111   -            282 117586at6656         -            306   4.1e-12   40.4   7.5   1   1   3.6e-12   6.3e-11   36.6   7.5     1   235    12   254    12   258 0.74 -
AgamP4_2L:13206430-13207788   -            453 117586at6656         -            306   1.3e-11   38.8   3.6   1   2   1.6e-07   2.8e-06   21.3   0.8     2    90   161   243   160   281 0.83 -
AgamP4_2L:13206430-13207788   -            453 117586at6656         -            306   1.3e-11   38.8   3.6   2   2   1.5e-06   2.6e-05   18.1   0.1   214   255   404   450   360   453 0.73 -
AgamP4_UNKN:21966337-21967563 -            409 117586at6656         -            306   1.8e-11   38.3   3.2   1   2     7e-09   1.2e-07   25.8   1.4     2   116   140   247   139   287 0.69 -
