#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00039484:363-917   -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00039485:660-1214  -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00039486:406-960   -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00039487:1903-2457 -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00039488:2768-3322 -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00042502:415-969   -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00044471:332-886   -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00044472:318-872   -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00045807:2823-3377 -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00048149:363-917   -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
TCONS_00048624:363-917   -            185 137197at6656         -            163   1.6e-50  166.1   0.1   1   1   8.1e-51     2e-50  165.9   0.1     2   154     1   162     1   167 0.92 -
