#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00015929:1974-2390 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00015930:5317-5733 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00015931:8183-8599 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00015932:6671-7087 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00018053:5350-5766 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00018054:5783-6199 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00018055:5369-5785 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00019819:4787-5203 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00019820:5424-5840 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00019821:5392-5808 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00019822:5909-6325 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00022094:941-1357  -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00022096:5720-6136 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00022097:4724-5140 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00022099:5957-6373 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00023382:5223-5639 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00023826:4733-5149 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00024521:5104-5520 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00024522:6439-6855 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00025665:5581-5997 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00025666:4693-5109 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00026699:6655-7071 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00027284:5758-6174 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00027285:5925-6341 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00027286:5532-5948 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00027823:7055-7471 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00028361:5347-5763 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
TCONS_00028869:6122-6538 -            139 79993at6656          -            263   1.4e-06   23.0   0.2   1   1   5.2e-06   8.2e-05   17.2   0.2   179   233    37   111     1   133 0.70 -
