#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210819_213017_133235643_ccs.1:0-1184 -            395 71129at6656          -            334    4e-181  599.6   0.1   1   1    6e-184  4.8e-181  599.4   0.1     2   334     8   384     7   384 0.92 -
de_novo.Agm54242U_210909_035710_82510650_ccs.1:2-1234  -            411 71129at6656          -            334  4.7e-181  599.4   0.1   1   1    7e-184  5.6e-181  599.2   0.1     2   334     3   379     2   379 0.92 -
de_novo.Agm54242U_210819_213017_123340077_ccs.1:0-1325 -            442 71129at6656          -            334    6e-181  599.1   0.1   1   1  9.2e-184  7.4e-181  598.8   0.1     2   334     8   384     7   384 0.92 -
de_novo.Agm54242U_210819_213017_158468275_ccs.1:0-1397 -            466 71129at6656          -            334  8.1e-177  585.5   0.0   1   1  1.6e-179  1.3e-176  584.9   0.0     7   334    37   408    32   408 0.91 -
de_novo.Agm54242Ue_220404_200923_39783033_ccs.1:0-1274 -            425 71129at6656          -            334    1e-176  585.1   0.1   1   1  6.9e-179  5.5e-176  582.8   0.1     2   334     8   395     7   395 0.90 -
de_novo.seqSigP-132792.1:120-1319                      -            400 71129at6656          -            334  4.3e-176  583.1   0.1   1   1  6.5e-179  5.2e-176  582.8   0.1    11   334     1   368     1   368 0.92 -
de_novo.Agm54242U_210909_035710_2818255_ccs.1:0-1400   -            467 71129at6656          -            334  9.7e-169  559.0   1.2   1   2   2.9e-13   2.4e-10   38.3   0.0     2    44     8    40     7    54 0.87 -
de_novo.Agm54242U_210909_035710_2818255_ccs.1:0-1400   -            467 71129at6656          -            334  9.7e-169  559.0   1.2   2   2  1.4e-159  1.1e-156  519.3   0.6    47   334   111   435    94   435 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/71129at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/71129at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/71129at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 13:00:11 2023
# [ok]
