#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210819_213017_43779834_ccs.1:43-993  -            317 19208at6656          -            770  2.8e-112  374.8  31.0   1   3   1.9e-38   2.7e-35  120.3  10.1    21    93     1    80     1    81 0.91 -
de_novo.Agm54242U_210819_213017_43779834_ccs.1:43-993  -            317 19208at6656          -            770  2.8e-112  374.8  31.0   2   3   2.5e-61   3.6e-58  195.9   5.7   518   652    77   215    76   222 0.92 -
de_novo.Agm54242U_210819_213017_43779834_ccs.1:43-993  -            317 19208at6656          -            770  2.8e-112  374.8  31.0   3   3   2.6e-24   3.6e-21   73.6   0.9   630   699   227   317   222   317 0.86 -
de_novo.Agm54242U_210819_213017_139199920_ccs.1:0-1877 -            626 19208at6656          -            770   2.8e-15   54.1  11.1   1   3   8.9e-11   1.2e-07   28.8   4.7   481   613    90   222    66   230 0.88 -
de_novo.Agm54242U_210819_213017_139199920_ccs.1:0-1877 -            626 19208at6656          -            770   2.8e-15   54.1  11.1   2   3   6.8e-06    0.0096   12.6   0.0   522   613   461   555   446   563 0.81 -
de_novo.Agm54242U_210819_213017_139199920_ccs.1:0-1877 -            626 19208at6656          -            770   2.8e-15   54.1  11.1   3   3      0.22   3.1e+02   -2.3   0.0   485   527   567   615   557   623 0.62 -
de_novo.AGAP001879-RA.1:0-2159                         -            720 19208at6656          -            770   7.9e-15   52.6  11.6   1   3   1.3e-10   1.8e-07   28.2   5.1   482   615    91   224    73   236 0.88 -
de_novo.AGAP001879-RA.1:0-2159                         -            720 19208at6656          -            770   7.9e-15   52.6  11.6   2   3   5.9e-06    0.0083   12.8   0.0   521   614   460   556   444   596 0.79 -
de_novo.AGAP001879-RA.1:0-2159                         -            720 19208at6656          -            770   7.9e-15   52.6  11.6   3   3      0.22   3.1e+02   -2.3   0.0   486   529   568   617   558   626 0.61 -
de_novo.AGAP012369-RA.1:0-2591                         -            864 19208at6656          -            770   0.00079   16.2  17.9   1   5      0.03        42    0.6   0.1   306   345    29    70    23    83 0.75 -
de_novo.AGAP012369-RA.1:0-2591                         -            864 19208at6656          -            770   0.00079   16.2  17.9   2   5     0.074     1e+02   -0.7   0.0   473   534   109   176    91   200 0.71 -
de_novo.AGAP012369-RA.1:0-2591                         -            864 19208at6656          -            770   0.00079   16.2  17.9   3   5   1.2e-05     0.017   11.8   0.3   535   630   393   492   361   505 0.87 -
de_novo.AGAP012369-RA.1:0-2591                         -            864 19208at6656          -            770   0.00079   16.2  17.9   4   5   1.8e-06    0.0026   14.5   0.2   400   524   591   722   562   751 0.53 -
de_novo.AGAP012369-RA.1:0-2591                         -            864 19208at6656          -            770   0.00079   16.2  17.9   5   5      0.47   6.6e+02   -3.4   0.9    31    64   793   826   769   857 0.61 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/19208at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/19208at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/19208at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:07 2023
# [ok]
