#                                                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242Ue_220404_200923_117572735_ccs.1:0-857   -            286 130563at6656         -            214   1.3e-77  258.6   0.7   1   2   4.3e-78     4e-75  250.5   0.1     1   200     8   243     8   249 0.86 -
de_novo.Agm54242Ue_220404_200923_117572735_ccs.1:0-857   -            286 130563at6656         -            214   1.3e-77  258.6   0.7   2   2    0.0017       1.6    6.6   0.0   198   214   261   277   254   277 0.89 -
de_novo.Agm54242Ue_220404_200923_10618987_ccs.1:0-833    -            278 130563at6656         -            214   3.5e-75  250.6   0.8   1   2   1.1e-75     1e-72  242.6   0.1     1   200     8   235     8   241 0.87 -
de_novo.Agm54242Ue_220404_200923_10618987_ccs.1:0-833    -            278 130563at6656         -            214   3.5e-75  250.6   0.8   2   2    0.0017       1.5    6.7   0.0   198   214   253   269   246   269 0.89 -
de_novo.Agm54242Ue_220404_200923_155715447_ccs.1:173-853 -            227 130563at6656         -            214   2.3e-45  153.2   1.7   1   3   1.1e-38   1.1e-35  121.6   0.0    65   163     1   111     1   125 0.89 -
de_novo.Agm54242Ue_220404_200923_155715447_ccs.1:173-853 -            227 130563at6656         -            214   2.3e-45  153.2   1.7   2   3   2.6e-08   2.4e-05   22.4   0.3   167   200   143   184   127   190 0.80 -
de_novo.Agm54242Ue_220404_200923_155715447_ccs.1:173-853 -            227 130563at6656         -            214   2.3e-45  153.2   1.7   3   3    0.0013       1.2    7.1   0.0   198   214   202   218   195   218 0.89 -
de_novo.Agseq_172407.1:18-407                            -            130 130563at6656         -            214   3.5e-39  133.0   0.3   1   1   4.7e-42   4.4e-39  132.7   0.3     1    95     2   107     2   113 0.92 -
de_novo.Agm54242U_210819_213017_132449521_ccs.1:142-726  -            195 130563at6656         -            214   3.3e-35  120.0   3.1   1   3     1e-28   9.8e-26   89.0   0.0    95   163     1    79     1    93 0.88 -
de_novo.Agm54242U_210819_213017_132449521_ccs.1:142-726  -            195 130563at6656         -            214   3.3e-35  120.0   3.1   2   3   1.9e-08   1.8e-05   22.8   0.3   167   200   111   152    91   158 0.80 -
de_novo.Agm54242U_210819_213017_132449521_ccs.1:142-726  -            195 130563at6656         -            214   3.3e-35  120.0   3.1   3   3    0.0011      0.98    7.3   0.0   198   214   170   186   163   186 0.89 -
de_novo.Agm54242U_210909_035710_119343573_ccs.1:81-665   -            195 130563at6656         -            214   3.3e-35  120.0   3.1   1   3     1e-28   9.8e-26   89.0   0.0    95   163     1    79     1    93 0.88 -
de_novo.Agm54242U_210909_035710_119343573_ccs.1:81-665   -            195 130563at6656         -            214   3.3e-35  120.0   3.1   2   3   1.9e-08   1.8e-05   22.8   0.3   167   200   111   152    91   158 0.80 -
de_novo.Agm54242U_210909_035710_119343573_ccs.1:81-665   -            195 130563at6656         -            214   3.3e-35  120.0   3.1   3   3    0.0011      0.98    7.3   0.0   198   214   170   186   163   186 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/130563at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/130563at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/130563at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:57:32 2023
# [ok]
