#                                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.AGAP010271-RA.1:0-2090                            -            697 69201at6656          -            413  3.9e-158  524.5   0.3   1   2  4.1e-111  1.4e-108  361.2   0.0    12   257   159   437   153   457 0.89 -
de_novo.AGAP010271-RA.1:0-2090                            -            697 69201at6656          -            413  3.9e-158  524.5   0.3   2   2   2.8e-48   9.8e-46  154.3   0.1   257   413   495   688   477   688 0.85 -
de_novo.Agm54242U_210909_035710_71698174_ccs.1:21-1436    -            472 69201at6656          -            413  4.3e-137  455.2   1.1   1   2   7.8e-90   2.7e-87  291.1   0.1    65   257     2   213     1   242 0.93 -
de_novo.Agm54242U_210909_035710_71698174_ccs.1:21-1436    -            472 69201at6656          -            413  4.3e-137  455.2   1.1   2   2   1.2e-48   4.3e-46  155.4   0.1   257   413   271   464   252   464 0.85 -
de_novo.Agseq_61231.1:0-1157                              -            386 69201at6656          -            413   1.7e-06   25.0   0.1   1   4   5.1e-06    0.0018   15.1   0.0   180   214    57    91    50   100 0.83 -
de_novo.Agseq_61231.1:0-1157                              -            386 69201at6656          -            413   1.7e-06   25.0   0.1   2   4      0.31   1.1e+02   -0.7   0.0   257   277    99   119    86   127 0.67 -
de_novo.Agseq_61231.1:0-1157                              -            386 69201at6656          -            413   1.7e-06   25.0   0.1   3   4    0.0074       2.6    4.7   0.1    94   157   134   201   118   206 0.82 -
de_novo.Agseq_61231.1:0-1157                              -            386 69201at6656          -            413   1.7e-06   25.0   0.1   4   4      0.16        55    0.3   0.0   352   372   235   255   227   272 0.70 -
de_novo.Agm54242U_210909_035710_63701537_ccs.1:0-1817     -            606 69201at6656          -            413   0.00013   18.8   0.1   1   3      0.74   2.6e+02   -1.9   0.0   180   203    13    36     8    40 0.83 -
de_novo.Agm54242U_210909_035710_63701537_ccs.1:0-1817     -            606 69201at6656          -            413   0.00013   18.8   0.1   2   3   7.6e-06    0.0027   14.5   0.1   124   171   114   164    62   172 0.68 -
de_novo.Agm54242U_210909_035710_63701537_ccs.1:0-1817     -            606 69201at6656          -            413   0.00013   18.8   0.1   3   3      0.12        43    0.6   0.0   317   365   513   561   503   570 0.80 -
de_novo.Agm54242U_210909_035710_31131192_ccs.1:0-1889     -            630 69201at6656          -            413   0.00014   18.7   0.1   1   3      0.78   2.7e+02   -2.0   0.0   180   203    13    36     8    40 0.83 -
de_novo.Agm54242U_210909_035710_31131192_ccs.1:0-1889     -            630 69201at6656          -            413   0.00014   18.7   0.1   2   3     8e-06    0.0028   14.4   0.1   124   171   114   164    62   172 0.68 -
de_novo.Agm54242U_210909_035710_31131192_ccs.1:0-1889     -            630 69201at6656          -            413   0.00014   18.7   0.1   3   3      0.12        43    0.6   0.0   317   365   513   561   504   575 0.81 -
de_novo.AGAP011363-RA.1:39-626                            -            196 69201at6656          -            413   0.00024   18.0   0.0   1   1     1e-06   0.00036   17.3   0.0    86   175    59   157    37   160 0.72 -
de_novo.Agm54242U_210909_035710_74254082_ccs.1:39-626     -            196 69201at6656          -            413   0.00024   18.0   0.0   1   1     1e-06   0.00036   17.3   0.0    86   175    59   157    37   160 0.72 -
de_novo.Agm54242U_210819_213017_42926355_ccs.1:636-845    -             70 69201at6656          -            413   0.00044   17.1   0.1   1   2   2.1e-06   0.00073   16.3   0.0   178   207    11    40     2    53 0.85 -
de_novo.Agm54242U_210819_213017_42926355_ccs.1:636-845    -             70 69201at6656          -            413   0.00044   17.1   0.1   2   2      0.57     2e+02   -1.6   0.0   260   273    55    68    44    70 0.71 -
de_novo.Agm54242Ue_220404_200923_158206042_ccs.1:912-1121 -             70 69201at6656          -            413   0.00044   17.1   0.1   1   2   2.1e-06   0.00073   16.3   0.0   178   207    11    40     2    53 0.85 -
de_novo.Agm54242Ue_220404_200923_158206042_ccs.1:912-1121 -             70 69201at6656          -            413   0.00044   17.1   0.1   2   2      0.57     2e+02   -1.6   0.0   260   273    55    68    44    70 0.71 -
