#                                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210819_213017_31589244_ccs.1:402-701 -            100 96601at6656          -            280   7.3e-45  151.7   0.0   1   1     1e-47   8.1e-45  151.5   0.0   192   279     1    96     1    97 0.93 -
de_novo.Agm54242U_210819_213017_104138374_ccs.1:0-971  -            324 96601at6656          -            280   9.3e-38  128.3   0.0   1   1   1.4e-40   1.1e-37  128.1   0.0    65   272    66   292    18   300 0.84 -
de_novo.AGAP001729-RA.1:0-1373                         -            458 96601at6656          -            280   6.1e-33  112.5   0.1   1   2   2.9e-08   2.3e-05   22.0   0.0   130   171   108   149    88   155 0.89 -
de_novo.AGAP001729-RA.1:0-1373                         -            458 96601at6656          -            280   6.1e-33  112.5   0.1   2   2   2.9e-30   2.3e-27   94.2   0.0    63   258   132   360   131   369 0.78 -
de_novo.Agm54242Ue_220404_200923_12387175_ccs.1:2-841  -            280 96601at6656          -            280   3.5e-28   96.9   0.4   1   2   1.4e-08   1.1e-05   23.1   0.0   130   171    75   116    56   122 0.89 -
de_novo.Agm54242Ue_220404_200923_12387175_ccs.1:2-841  -            280 96601at6656          -            280   3.5e-28   96.9   0.4   2   2   9.9e-26     8e-23   79.3   0.1    63   212    99   263    99   270 0.83 -
de_novo.Agseq_91118.1:40-282                           -             81 96601at6656          -            280   4.3e-09   34.3   0.0   1   1   5.5e-12   4.4e-09   34.3   0.0   222   274    15    70     3    76 0.83 -
de_novo.Agm54242Ue_220404_200923_81461516_ccs.1:0-719  -            240 96601at6656          -            280   5.1e-09   34.1   0.1   1   2      0.29   2.3e+02   -0.9   0.0    48    84    19    59    13    75 0.55 -
de_novo.Agm54242Ue_220404_200923_81461516_ccs.1:0-719  -            240 96601at6656          -            280   5.1e-09   34.1   0.1   2   2   2.2e-11   1.7e-08   32.3   0.0    65   154   110   206   100   231 0.77 -
de_novo.Agseq_67531.1:0-578                            -            193 96601at6656          -            280   3.2e-07   28.2   0.1   1   2      0.18   1.5e+02   -0.3   0.0    48    93    19    70    12    76 0.57 -
de_novo.Agseq_67531.1:0-578                            -            193 96601at6656          -            280   3.2e-07   28.2   0.1   2   2   1.7e-09   1.4e-06   26.1   0.0    65   139   110   191   100   193 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/96601at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/96601at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/96601at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 13:00:57 2023
# [ok]
