#                                                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242Ue_220404_200923_61540584_ccs.1:96-2028 -            633 106470at6656         -            237   4.8e-76  253.5  31.8   1   4   2.5e-12   1.8e-09   35.6   1.6   103   172    56   125    53   134 0.74 -
de_novo.Agm54242Ue_220404_200923_61540584_ccs.1:96-2028 -            633 106470at6656         -            237   4.8e-76  253.5  31.8   2   4   1.6e-26   1.1e-23   82.1   1.2    38   116   172   253   139   269 0.85 -
de_novo.Agm54242Ue_220404_200923_61540584_ccs.1:96-2028 -            633 106470at6656         -            237   4.8e-76  253.5  31.8   3   4   2.2e-23   1.5e-20   71.9   4.3   103   166   386   462   379   501 0.77 -
de_novo.Agm54242Ue_220404_200923_61540584_ccs.1:96-2028 -            633 106470at6656         -            237   4.8e-76  253.5  31.8   4   4   5.7e-26     4e-23   80.3   2.4   173   236   505   573   489   574 0.92 -
de_novo.AGAP000305-RA.1:0-641                           -            214 106470at6656         -            237   1.1e-06   26.6   0.1   1   2       2.2   1.5e+03   -3.5   1.7   137   146    37    46     9    78 0.58 -
de_novo.AGAP000305-RA.1:0-641                           -            214 106470at6656         -            237   1.1e-06   26.6   0.1   2   2   1.5e-09   1.1e-06   26.6   0.1    43   109   123   190   114   201 0.75 -
de_novo.Agm54242U_210909_035710_174784997_ccs.1:153-563 -            137 106470at6656         -            237    0.0012   16.5   0.1   1   2     0.057        40    1.7   0.0   183   203    11    31     1    68 0.56 -
de_novo.Agm54242U_210909_035710_174784997_ccs.1:153-563 -            137 106470at6656         -            237    0.0012   16.5   0.1   2   2   1.6e-05     0.011   13.4   0.0   166   231    68   136    56   137 0.73 -
de_novo.Agseq_81851.1:135-545                           -            137 106470at6656         -            237    0.0012   16.5   0.1   1   2     0.057        40    1.7   0.0   183   203    11    31     1    68 0.56 -
de_novo.Agseq_81851.1:135-545                           -            137 106470at6656         -            237    0.0012   16.5   0.1   2   2   1.6e-05     0.011   13.4   0.0   166   231    68   136    56   137 0.73 -
de_novo.Agm54242U_210819_213017_42008691_ccs.1:69-548   -            160 106470at6656         -            237    0.0086   13.7   0.0   1   2      0.33   2.3e+02   -0.8   0.0    80   100     7    27     4    34 0.62 -
de_novo.Agm54242U_210819_213017_42008691_ccs.1:69-548   -            160 106470at6656         -            237    0.0086   13.7   0.0   2   2   4.4e-05     0.031   11.9   0.0   178   233    98   157    62   160 0.66 -
de_novo.Agm54242U_210819_213017_142083974_ccs.1:1-501   -            167 106470at6656         -            237     0.011   13.4   0.1   1   3     0.013       9.2    3.8   0.0    44   113    21    88     3   105 0.66 -
de_novo.Agm54242U_210819_213017_142083974_ccs.1:1-501   -            167 106470at6656         -            237     0.011   13.4   0.1   2   3      0.18   1.2e+02    0.1   0.0    82   103    94   115    83   122 0.77 -
de_novo.Agm54242U_210819_213017_142083974_ccs.1:1-501   -            167 106470at6656         -            237     0.011   13.4   0.1   3   3    0.0018       1.3    6.6   0.0   196   234   116   154    94   157 0.81 -
de_novo.Agm54242U_210909_035710_31064745_ccs.1:322-588  -             89 106470at6656         -            237      0.02   12.6   0.7   1   1   3.4e-05     0.024   12.3   0.7    30   105     9    86     4    88 0.83 -
de_novo.Agseq_64841.1:12-404                            -            131 106470at6656         -            237     0.036   11.7   0.0   1   1   0.00012     0.083   10.5   0.0   166   231    61   130    53   131 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/106470at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/106470at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/106470at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:56:51 2023
# [ok]
