#                                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242Ue_220404_200923_16583168_ccs.1:0-584     -            195 13736at6656          -            876   7.6e-60  199.0   3.1   1   2    0.0006      0.08    7.0   0.2     1    42     1    53     1    58 0.69 -
de_novo.Agm54242Ue_220404_200923_16583168_ccs.1:0-584     -            195 13736at6656          -            876   7.6e-60  199.0   3.1   2   2   4.1e-60   5.5e-58  192.9   0.3    34   139    80   195    72   195 0.92 -
de_novo.AGAP005926-RA.1:3621-5132                         -            504 13736at6656          -            876     2e-54  181.1   2.4   1   2   8.7e-10   1.2e-07   26.4   0.1   395   442    37    91    21   123 0.80 -
de_novo.AGAP005926-RA.1:3621-5132                         -            504 13736at6656          -            876     2e-54  181.1   2.4   2   2   1.7e-48   2.3e-46  154.4   0.3   500   798   212   504   172   504 0.84 -
de_novo.Agm54242U_210909_035710_48170531_ccs.1:1137-2519  -            461 13736at6656          -            876   3.7e-47  157.0   0.0   1   1   2.4e-48   3.3e-46  153.9   0.0   379   791     1   455     1   460 0.75 -
de_novo.Agm54242U_210909_035710_17498828_ccs.1:108-1160   -            351 13736at6656          -            876   2.7e-38  127.7   0.1   1   2   7.2e-10   9.6e-08   26.6   0.1   396   445     5    57     1    73 0.78 -
de_novo.Agm54242U_210909_035710_17498828_ccs.1:108-1160   -            351 13736at6656          -            876   2.7e-38  127.7   0.1   2   2   1.7e-31   2.2e-29   98.2   0.0   554   791    74   345    66   350 0.76 -
de_novo.AGAP011893-RA.1:1119-2261                         -            381 13736at6656          -            876   1.4e-37  125.4   4.5   1   3     5e-08   6.7e-06   20.5   0.0   380   441     1    69     1    80 0.78 -
de_novo.AGAP011893-RA.1:1119-2261                         -            381 13736at6656          -            876   1.4e-37  125.4   4.5   2   3    0.0025      0.33    5.0   0.2   513   572   119   190    95   194 0.74 -
de_novo.AGAP011893-RA.1:1119-2261                         -            381 13736at6656          -            876   1.4e-37  125.4   4.5   3   3   3.2e-32   4.2e-30  100.6   0.1   617   790   208   380   193   381 0.83 -
de_novo.Agm54242U_210909_035710_112460143_ccs.1:1470-3044 -            525 13736at6656          -            876   5.8e-36  120.0   0.6   1   1   2.2e-35     3e-33  111.0   0.6   377   789    56   509    39   522 0.70 -
de_novo.Agm54242U_210819_213017_118555680_ccs.1:471-2018  -            516 13736at6656          -            876   1.1e-35  119.1   1.9   1   3   2.2e-08     3e-06   21.7   0.0   375   455    69   152    13   168 0.82 -
de_novo.Agm54242U_210819_213017_118555680_ccs.1:471-2018  -            516 13736at6656          -            876   1.1e-35  119.1   1.9   2   3   8.3e-17   1.1e-14   49.6   0.0   507   627   177   295   170   314 0.90 -
de_novo.Agm54242U_210819_213017_118555680_ccs.1:471-2018  -            516 13736at6656          -            876   1.1e-35  119.1   1.9   3   3   2.7e-15   3.6e-13   44.6   0.4   664   775   368   515   349   516 0.70 -
de_novo.Agm54242U_210819_213017_144310362_ccs.1:1649-3196 -            516 13736at6656          -            876   1.1e-35  119.1   1.9   1   3   2.2e-08     3e-06   21.7   0.0   375   455    69   152    13   168 0.82 -
de_novo.Agm54242U_210819_213017_144310362_ccs.1:1649-3196 -            516 13736at6656          -            876   1.1e-35  119.1   1.9   2   3   8.3e-17   1.1e-14   49.6   0.0   507   627   177   295   170   314 0.90 -
de_novo.Agm54242U_210819_213017_144310362_ccs.1:1649-3196 -            516 13736at6656          -            876   1.1e-35  119.1   1.9   3   3   2.7e-15   3.6e-13   44.6   0.4   664   775   368   515   349   516 0.70 -
