#                                                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210819_213017_24446504_ccs.1:171-1561  -            445 31480at6656          -            350   1.2e-18   63.7   0.1   1   4   0.00084     0.032    9.7   0.0     1    32    76   113    76   118 0.77 -
de_novo.Agm54242U_210819_213017_24446504_ccs.1:171-1561  -            445 31480at6656          -            350   1.2e-18   63.7   0.1   2   4   2.9e-16   1.1e-14   50.6   0.0    29    92   129   198   124   212 0.86 -
de_novo.Agm54242U_210819_213017_24446504_ccs.1:171-1561  -            445 31480at6656          -            350   1.2e-18   63.7   0.1   3   4       3.3   1.3e+02   -2.2   0.0   206   259   224   277   215   285 0.53 -
de_novo.Agm54242U_210819_213017_24446504_ccs.1:171-1561  -            445 31480at6656          -            350   1.2e-18   63.7   0.1   4   4       8.2   3.2e+02   -3.5   0.0   252   266   412   426   407   431 0.82 -
de_novo.Agm54242U_210819_213017_108202449_ccs.1:116-1468 -            451 31480at6656          -            350   1.8e-18   63.1   0.1   1   3   0.00085     0.033    9.6   0.0     1    32   102   139   102   144 0.77 -
de_novo.Agm54242U_210819_213017_108202449_ccs.1:116-1468 -            451 31480at6656          -            350   1.8e-18   63.1   0.1   2   3   3.1e-16   1.2e-14   50.6   0.0    29    92   155   224   150   237 0.86 -
de_novo.Agm54242U_210819_213017_108202449_ccs.1:116-1468 -            451 31480at6656          -            350   1.8e-18   63.1   0.1   3   3       8.5   3.3e+02   -3.5   0.0   252   266   418   432   413   436 0.82 -
de_novo.Agm54242U_210909_035710_126551795_ccs.1:42-1536  -            489 31480at6656          -            350   4.8e-18   61.7   0.3   1   3    0.0016     0.061    8.8   0.1     1    32   102   128   102   133 0.92 -
de_novo.Agm54242U_210909_035710_126551795_ccs.1:42-1536  -            489 31480at6656          -            350   4.8e-18   61.7   0.3   2   3   3.5e-16   1.3e-14   50.4   0.0    29    92   144   213   139   226 0.86 -
de_novo.Agm54242U_210909_035710_126551795_ccs.1:42-1536  -            489 31480at6656          -            350   4.8e-18   61.7   0.3   3   3       9.7   3.7e+02   -3.7   0.0   252   266   456   470   451   473 0.81 -
de_novo.Agm54242U_210909_035710_179896363_ccs.1:251-1624 -            458 31480at6656          -            350     2e-17   59.7   0.1   1   2   2.4e-05   0.00093   14.7   0.1     1    32    29    66    29    69 0.88 -
de_novo.Agm54242U_210909_035710_179896363_ccs.1:251-1624 -            458 31480at6656          -            350     2e-17   59.7   0.1   2   2   7.4e-14   2.9e-12   42.7   0.0    30    88    83   147    79   180 0.86 -
de_novo.Agm54242U_210819_213017_114821300_ccs.1:198-1727 -            510 31480at6656          -            350   2.7e-17   59.2   0.1   1   2   2.7e-05    0.0011   14.5   0.1     1    32    81   118    81   121 0.88 -
de_novo.Agm54242U_210819_213017_114821300_ccs.1:198-1727 -            510 31480at6656          -            350   2.7e-17   59.2   0.1   2   2   8.8e-14   3.4e-12   42.5   0.0    30    88   135   199   131   232 0.86 -
de_novo.seqSigP-196307.1:198-1727                        -            510 31480at6656          -            350   2.7e-17   59.2   0.1   1   2   2.7e-05    0.0011   14.5   0.1     1    32    81   118    81   121 0.88 -
de_novo.seqSigP-196307.1:198-1727                        -            510 31480at6656          -            350   2.7e-17   59.2   0.1   2   2   8.8e-14   3.4e-12   42.5   0.0    30    88   135   199   131   232 0.86 -
de_novo.Agseq_151797.1:180-1592                          -            471 31480at6656          -            350   5.3e-17   58.3   0.0   1   2   1.6e-05   0.00061   15.3   0.1     1    32    77   114    77   117 0.88 -
de_novo.Agseq_151797.1:180-1592                          -            471 31480at6656          -            350   5.3e-17   58.3   0.0   2   2   3.6e-13   1.4e-11   40.5   0.0    29    91   130   198   127   214 0.88 -
