#                                                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242Ue_220404_200923_5768172_ccs.1:1719-2288 -            190 68491at6656          -            382   6.8e-08   28.2   0.7   1   2       1.7   2.3e+02   -3.1   0.0     5    28     4    27     2    37 0.70 -
de_novo.Agm54242Ue_220404_200923_5768172_ccs.1:1719-2288 -            190 68491at6656          -            382   6.8e-08   28.2   0.7   2   2   7.6e-10     1e-07   27.6   0.1   224   317    95   188    77   190 0.90 -
de_novo.Agseq_191669.1:1431-2324                         -            298 68491at6656          -            382   1.2e-07   27.4   1.2   1   2    0.0004     0.053    8.8   0.1   190   239    45    94     4   119 0.71 -
de_novo.Agseq_191669.1:1431-2324                         -            298 68491at6656          -            382   1.2e-07   27.4   1.2   2   2   1.3e-06   0.00018   17.0   0.1   199   279   198   281   187   286 0.81 -
de_novo.AGAP001559-RA.1:411-1625                         -            405 68491at6656          -            382   2.1e-07   26.6   3.1   1   3   9.6e-05     0.013   10.9   0.0   240   323     5    89     4    94 0.90 -
de_novo.AGAP001559-RA.1:411-1625                         -            405 68491at6656          -            382   2.1e-07   26.6   3.1   2   3    0.0027      0.37    6.1   0.0   173   250   209   297   204   324 0.68 -
de_novo.AGAP001559-RA.1:411-1625                         -            405 68491at6656          -            382   2.1e-07   26.6   3.1   3   3   0.00073     0.097    8.0   0.3   201   260   329   393   317   402 0.73 -
de_novo.AGAP006254-RA.1:861-1703                         -            281 68491at6656          -            382   4.7e-07   25.4   7.3   1   2   1.8e-05    0.0024   13.3   1.2   279   365    47   141    13   152 0.76 -
de_novo.AGAP006254-RA.1:861-1703                         -            281 68491at6656          -            382   4.7e-07   25.4   7.3   2   2   3.9e-06   0.00052   15.4   0.6   214   335   149   274   146   280 0.84 -
de_novo.Agm54242U_210819_213017_108135905_ccs.1:786-1628 -            281 68491at6656          -            382   4.7e-07   25.4   7.3   1   2   1.8e-05    0.0024   13.3   1.2   279   365    47   141    13   152 0.76 -
de_novo.Agm54242U_210819_213017_108135905_ccs.1:786-1628 -            281 68491at6656          -            382   4.7e-07   25.4   7.3   2   2   3.9e-06   0.00052   15.4   0.6   214   335   149   274   146   280 0.84 -
de_novo.Agseq_79972.1:84-839                             -            252 68491at6656          -            382   1.5e-05   20.5   1.8   1   3    0.0037      0.49    5.6   0.2     5    31    27    53    24    64 0.75 -
de_novo.Agseq_79972.1:84-839                             -            252 68491at6656          -            382   1.5e-05   20.5   1.8   2   3   0.00015      0.02   10.2   0.0   196   315    53   174    49   185 0.89 -
de_novo.Agseq_79972.1:84-839                             -            252 68491at6656          -            382   1.5e-05   20.5   1.8   3   3     0.037         5    2.3   0.1   235   263   196   224   173   235 0.73 -
de_novo.Agm54242U_210819_213017_60884737_ccs.1:1362-2051 -            230 68491at6656          -            382   4.5e-05   18.9   0.9   1   2     2e-05    0.0027   13.1   0.1   173   266    22   124    18   139 0.58 -
de_novo.Agm54242U_210819_213017_60884737_ccs.1:1362-2051 -            230 68491at6656          -            382   4.5e-05   18.9   0.9   2   2     0.035       4.6    2.4   0.0   202   258   159   219   137   227 0.70 -
de_novo.Agm54242U_210819_213017_2884602_ccs.1:159-914    -            252 68491at6656          -            382   0.00018   16.9   3.7   1   3     0.022         3    3.1   0.0   176   237     1    68     1    74 0.57 -
de_novo.Agm54242U_210819_213017_2884602_ccs.1:159-914    -            252 68491at6656          -            382   0.00018   16.9   3.7   2   3     0.014       1.9    3.7   0.4     3    39    79   116    77   119 0.77 -
de_novo.Agm54242U_210819_213017_2884602_ccs.1:159-914    -            252 68491at6656          -            382   0.00018   16.9   3.7   3   3    0.0001     0.013   10.8   0.4   230   289   110   169    90   175 0.80 -
