#                                                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210909_035710_75696512_ccs.1:1492-2571 -            360 33187at6656          -            377   1.7e-50  168.5  18.7   1   2   2.1e-33   2.2e-31  105.6  10.1    41   122     1    82     1    90 0.97 -
de_novo.Agm54242U_210909_035710_75696512_ccs.1:1492-2571 -            360 33187at6656          -            377   1.7e-50  168.5  18.7   2   2   2.8e-21     3e-19   65.7   1.3   192   357   197   360   191   360 0.83 -
de_novo.Agm54242U_210819_213017_85394165_ccs.1:885-2324  -            480 33187at6656          -            377   6.7e-50  166.5  15.8   1   2   6.1e-44   6.5e-42  140.3   9.7    41   127     2    89     1   112 0.90 -
de_novo.Agm54242U_210819_213017_85394165_ccs.1:885-2324  -            480 33187at6656          -            377   6.7e-50  166.5  15.8   2   2   8.3e-10   8.8e-08   27.9   0.3   192   359   311   478   294   480 0.75 -
de_novo.AGAP002095-RC.1:375-1355                         -            327 33187at6656          -            377   9.7e-42  139.7  12.6   1   2     4e-32   4.2e-30  101.4  12.3    39   116     8    85     4    93 0.95 -
de_novo.AGAP002095-RC.1:375-1355                         -            327 33187at6656          -            377   9.7e-42  139.7  12.6   2   2   2.5e-12   2.6e-10   36.2   0.0   196   356   147   325   140   327 0.76 -
de_novo.Agseq_109787.1:399-1427                          -            343 33187at6656          -            377   3.2e-40  134.7   8.0   1   3   1.6e-31   1.7e-29   99.4   4.4    25   130    26   131    10   143 0.91 -
de_novo.Agseq_109787.1:399-1427                          -            343 33187at6656          -            377   3.2e-40  134.7   8.0   2   3   3.6e-07   3.8e-05   19.3   0.0   196   245   178   227   172   235 0.94 -
de_novo.Agseq_109787.1:399-1427                          -            343 33187at6656          -            377   3.2e-40  134.7   8.0   3   3   3.3e-06   0.00035   16.1   0.0   298   358   269   340   246   343 0.77 -
de_novo.Agm54242U_210819_213017_69468663_ccs.1:324-1301  -            326 33187at6656          -            377   2.3e-36  122.0   7.1   1   3   3.3e-31   3.4e-29   98.4   6.8    33   121    11    99     2   115 0.93 -
de_novo.Agm54242U_210819_213017_69468663_ccs.1:324-1301  -            326 33187at6656          -            377   2.3e-36  122.0   7.1   2   3   1.5e-06   0.00016   17.2   0.0   193   247   213   266   204   273 0.87 -
de_novo.Agm54242U_210819_213017_69468663_ccs.1:324-1301  -            326 33187at6656          -            377   2.3e-36  122.0   7.1   3   3     0.027       2.9    3.2   0.0   288   317   295   324   286   326 0.87 -
de_novo.Agm54242U_210909_035710_45811349_ccs.1:435-1412  -            326 33187at6656          -            377   2.3e-36  122.0   7.1   1   3   3.3e-31   3.4e-29   98.4   6.8    33   121    11    99     2   115 0.93 -
de_novo.Agm54242U_210909_035710_45811349_ccs.1:435-1412  -            326 33187at6656          -            377   2.3e-36  122.0   7.1   2   3   1.5e-06   0.00016   17.2   0.0   193   247   213   266   204   273 0.87 -
de_novo.Agm54242U_210909_035710_45811349_ccs.1:435-1412  -            326 33187at6656          -            377   2.3e-36  122.0   7.1   3   3     0.027       2.9    3.2   0.0   288   317   295   324   286   326 0.87 -
de_novo.Agm54242U_210909_035710_111083762_ccs.1:147-1097 -            317 33187at6656          -            377   3.9e-27   91.6  17.7   1   2   3.1e-25   3.2e-23   78.7  15.4    40   115     1    76     1    90 0.97 -
de_novo.Agm54242U_210909_035710_111083762_ccs.1:147-1097 -            317 33187at6656          -            377   3.9e-27   91.6  17.7   2   2   2.5e-05    0.0026   13.2   0.0   201   363   136   305   111   315 0.74 -
de_novo.Agm54242U_210909_035710_128518560_ccs.1:219-1169 -            317 33187at6656          -            377   3.9e-27   91.6  17.7   1   2   3.1e-25   3.2e-23   78.7  15.4    40   115     1    76     1    90 0.97 -
de_novo.Agm54242U_210909_035710_128518560_ccs.1:219-1169 -            317 33187at6656          -            377   3.9e-27   91.6  17.7   2   2   2.5e-05    0.0026   13.2   0.0   201   363   136   305   111   315 0.74 -
de_novo.Agm54242U_210909_035710_35850099_ccs.1:138-1088  -            317 33187at6656          -            377   3.9e-27   91.6  17.7   1   2   3.1e-25   3.2e-23   78.7  15.4    40   115     1    76     1    90 0.97 -
de_novo.Agm54242U_210909_035710_35850099_ccs.1:138-1088  -            317 33187at6656          -            377   3.9e-27   91.6  17.7   2   2   2.5e-05    0.0026   13.2   0.0   201   363   136   305   111   315 0.74 -
de_novo.Agm54242U_210909_035710_42273467_ccs.1:147-1046  -            300 33187at6656          -            377   1.3e-26   89.9  17.1   1   2   2.4e-25   2.5e-23   79.1  15.0    40   115     1    76     1    80 0.98 -
de_novo.Agm54242U_210909_035710_42273467_ccs.1:147-1046  -            300 33187at6656          -            377   1.3e-26   89.9  17.1   2   2   0.00012     0.012   11.0   0.0   201   354   136   296   112   300 0.67 -
de_novo.Agm54242U_210819_213017_123995951_ccs.1:147-1052 -            302 33187at6656          -            377     3e-25   85.4  19.3   1   3     3e-25   3.2e-23   78.7  15.4    40   115     1    76     1    85 0.97 -
de_novo.Agm54242U_210819_213017_123995951_ccs.1:147-1052 -            302 33187at6656          -            377     3e-25   85.4  19.3   2   3    0.0062      0.65    5.3   0.0   201   241   136   179   112   188 0.74 -
de_novo.Agm54242U_210819_213017_123995951_ccs.1:147-1052 -            302 33187at6656          -            377     3e-25   85.4  19.3   3   3       0.1        10    1.3   0.0   294   363   210   290   197   300 0.67 -
de_novo.Agm54242U_210819_213017_65013411_ccs.1:609-1754  -            382 33187at6656          -            377   1.3e-21   73.4  14.2   1   2   1.2e-21   1.3e-19   66.9   9.8    37   109     2    74     1   111 0.94 -
de_novo.Agm54242U_210819_213017_65013411_ccs.1:609-1754  -            382 33187at6656          -            377   1.3e-21   73.4  14.2   2   2    0.0018      0.19    7.1   0.1   206   359   209   362   198   377 0.57 -
de_novo.Agm54242U_210909_035710_82184236_ccs.1:609-1754  -            382 33187at6656          -            377   1.3e-21   73.4  14.2   1   2   1.2e-21   1.3e-19   66.9   9.8    37   109     2    74     1   111 0.94 -
de_novo.Agm54242U_210909_035710_82184236_ccs.1:609-1754  -            382 33187at6656          -            377   1.3e-21   73.4  14.2   2   2    0.0018      0.19    7.1   0.1   206   359   209   362   198   377 0.57 -
de_novo.Agm54242U_210819_213017_120717671_ccs.1:147-1001 -            285 33187at6656          -            377   3.1e-15   52.4   7.5   1   2   1.7e-13   1.8e-11   40.1   4.3    40    80     1    41     1    50 0.93 -
