#                                                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242Ue_220404_200923_8454787_ccs.1:19-408      -            130 68731at6656          -            381   4.3e-44  147.2   1.6   1   2   1.1e-27   5.6e-26   87.6   0.1   246   306     3    65     1    85 0.91 -
de_novo.Agm54242Ue_220404_200923_8454787_ccs.1:19-408      -            130 68731at6656          -            381   4.3e-44  147.2   1.6   2   2   3.7e-19   1.9e-17   59.5   0.3   304   338    96   130    79   130 0.91 -
de_novo.Agm54242Ue_220404_200923_93258260_ccs.1:366-659    -             98 68731at6656          -            381   6.9e-40  133.4   0.1   1   1   1.4e-41   7.3e-40  133.3   0.1   304   381    17    97     2    97 0.94 -
de_novo.Agm54242U_210909_035710_395201_ccs.1:780-1754      -            325 68731at6656          -            381   1.4e-14   50.1   0.3   1   3   8.5e-08   4.5e-06   22.1   0.0    91   124     1    34     1   114 0.70 -
de_novo.Agm54242U_210909_035710_395201_ccs.1:780-1754      -            325 68731at6656          -            381   1.4e-14   50.1   0.3   2   3       1.1        56   -1.3   0.0   174   208   124   159   118   172 0.77 -
de_novo.Agm54242U_210909_035710_395201_ccs.1:780-1754      -            325 68731at6656          -            381   1.4e-14   50.1   0.3   3   3   8.7e-09   4.6e-07   25.3   0.0   285   361   235   314   206   325 0.79 -
de_novo.AGAP008805-RA.1:774-1883                           -            370 68731at6656          -            381     1e-13   47.2   4.6   1   4     1e-06   5.3e-05   18.6   0.1    91   115     1    25     1    40 0.90 -
de_novo.AGAP008805-RA.1:774-1883                           -            370 68731at6656          -            381     1e-13   47.2   4.6   2   4      0.88        46   -1.0   0.0   130   176    77   120    45   123 0.70 -
de_novo.AGAP008805-RA.1:774-1883                           -            370 68731at6656          -            381     1e-13   47.2   4.6   3   4     0.022       1.1    4.3   0.0   174   213   152   192   143   201 0.79 -
de_novo.AGAP008805-RA.1:774-1883                           -            370 68731at6656          -            381     1e-13   47.2   4.6   4   4   5.9e-08   3.1e-06   22.6   0.4   310   359   306   358   242   362 0.82 -
de_novo.AGAP012139-RA.1:70-1149                            -            360 68731at6656          -            381   1.8e-13   46.4   9.3   1   3   4.3e-05    0.0023   13.2   0.5    91   120     1    30     1   108 0.53 -
de_novo.AGAP012139-RA.1:70-1149                            -            360 68731at6656          -            381   1.8e-13   46.4   9.3   2   3   1.6e-05   0.00083   14.6   1.7   176   286   164   283   160   290 0.76 -
de_novo.AGAP012139-RA.1:70-1149                            -            360 68731at6656          -            381   1.8e-13   46.4   9.3   3   3   1.5e-07   7.7e-06   21.3   0.0   307   360   285   340   282   360 0.85 -
de_novo.Agm54242Ue_220404_200923_154076541_ccs.1:1362-2216 -            285 68731at6656          -            381   1.2e-11   40.4   4.7   1   1     2e-11     1e-09   34.0   4.7    90   357     5   282     4   285 0.71 -
de_novo.Agseq_133067.1:832-1686                            -            285 68731at6656          -            381   1.2e-11   40.4   4.7   1   1     2e-11     1e-09   34.0   4.7    90   357     5   282     4   285 0.71 -
de_novo.AGAP006652-RA.1:4092-5228                          -            379 68731at6656          -            381   7.4e-11   37.8   1.0   1   2    0.0008     0.042    9.0   0.0    91   150     2    60     1    73 0.68 -
de_novo.AGAP006652-RA.1:4092-5228                          -            379 68731at6656          -            381   7.4e-11   37.8   1.0   2   2   5.4e-09   2.8e-07   26.0   0.2   242   361   257   365   236   377 0.78 -
de_novo.Agm54242U_210909_035710_119342136_ccs.1:2257-3393  -            379 68731at6656          -            381   7.4e-11   37.8   1.0   1   2    0.0008     0.042    9.0   0.0    91   150     2    60     1    73 0.68 -
de_novo.Agm54242U_210909_035710_119342136_ccs.1:2257-3393  -            379 68731at6656          -            381   7.4e-11   37.8   1.0   2   2   5.4e-09   2.8e-07   26.0   0.2   242   361   257   365   236   377 0.78 -
de_novo.Agm54242U_210909_035710_160631344_ccs.1:4167-5303  -            379 68731at6656          -            381   7.4e-11   37.8   1.0   1   2    0.0008     0.042    9.0   0.0    91   150     2    60     1    73 0.68 -
de_novo.Agm54242U_210909_035710_160631344_ccs.1:4167-5303  -            379 68731at6656          -            381   7.4e-11   37.8   1.0   2   2   5.4e-09   2.8e-07   26.0   0.2   242   361   257   365   236   377 0.78 -
de_novo.Agm54242U_210909_035710_70451350_ccs.1:808-1944    -            379 68731at6656          -            381   7.4e-11   37.8   1.0   1   2    0.0008     0.042    9.0   0.0    91   150     2    60     1    73 0.68 -
de_novo.Agm54242U_210909_035710_70451350_ccs.1:808-1944    -            379 68731at6656          -            381   7.4e-11   37.8   1.0   2   2   5.4e-09   2.8e-07   26.0   0.2   242   361   257   365   236   377 0.78 -
de_novo.Agm54242U_210909_035710_68364_ccs.1:139-1116       -            326 68731at6656          -            381   1.6e-10   36.8   2.4   1   2   7.9e-08   4.1e-06   22.2   0.0    89   115    20    46    13    52 0.89 -
de_novo.Agm54242U_210909_035710_68364_ccs.1:139-1116       -            326 68731at6656          -            381   1.6e-10   36.8   2.4   2   2    0.0011      0.06    8.5   0.9   309   359   263   317   134   322 0.52 -
de_novo.AGAP003821-RA.1:72-2195                            -            708 68731at6656          -            381   1.3e-09   33.8   0.2   1   4   1.2e-06   6.3e-05   18.3   0.1    90   115   155   180   146   186 0.90 -
de_novo.AGAP003821-RA.1:72-2195                            -            708 68731at6656          -            381   1.3e-09   33.8   0.2   2   4         2   1.1e+02   -2.2   0.0   175   209   429   464   423   470 0.79 -
de_novo.AGAP003821-RA.1:72-2195                            -            708 68731at6656          -            381   1.3e-09   33.8   0.2   3   4       3.8     2e+02   -3.1   0.0   238   279   591   630   584   635 0.76 -
