#                                                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.AGAP008805-RA.1:774-1883                           -            370 40240at6656          -            360   7.1e-49  162.9   8.3   1   3   8.7e-11   4.1e-09   32.1   1.5    86   178     1   118     1   124 0.67 -
de_novo.AGAP008805-RA.1:774-1883                           -            370 40240at6656          -            360   7.1e-49  162.9   8.3   2   3     5e-10   2.4e-08   29.6   0.0   170   220   143   193   134   198 0.91 -
de_novo.AGAP008805-RA.1:774-1883                           -            370 40240at6656          -            360   7.1e-49  162.9   8.3   3   3   1.3e-29   6.2e-28   94.0   0.8   221   355   218   369   214   370 0.87 -
de_novo.Agm54242U_210909_035710_68364_ccs.1:139-1116       -            326 40240at6656          -            360   3.1e-47  157.5   0.9   1   1   4.6e-48   2.2e-46  154.7   0.9    86   353    22   326    15   326 0.82 -
de_novo.AGAP003821-RA.1:72-2195                            -            708 40240at6656          -            360     3e-46  154.3  15.8   1   3   3.5e-13   1.6e-11   40.0   0.1    61   179   131   266    70   270 0.74 -
de_novo.AGAP003821-RA.1:72-2195                            -            708 40240at6656          -            360     3e-46  154.3  15.8   2   3   5.2e-09   2.5e-07   26.2   0.0   180   228   429   477   422   491 0.88 -
de_novo.AGAP003821-RA.1:72-2195                            -            708 40240at6656          -            360     3e-46  154.3  15.8   3   3   5.6e-30   2.7e-28   95.2   0.1   220   356   560   708   556   708 0.91 -
de_novo.Agseq_76168.1:51-2174                              -            708 40240at6656          -            360     3e-46  154.3  15.8   1   3   3.5e-13   1.6e-11   40.0   0.1    61   179   131   266    70   270 0.74 -
de_novo.Agseq_76168.1:51-2174                              -            708 40240at6656          -            360     3e-46  154.3  15.8   2   3   5.2e-09   2.5e-07   26.2   0.0   180   228   429   477   422   491 0.88 -
de_novo.Agseq_76168.1:51-2174                              -            708 40240at6656          -            360     3e-46  154.3  15.8   3   3   5.6e-30   2.7e-28   95.2   0.1   220   356   560   708   556   708 0.91 -
de_novo.AGAP012139-RA.1:70-1149                            -            360 40240at6656          -            360   6.2e-46  153.2   6.7   1   2     6e-12   2.8e-10   35.9   0.1    86   175     1    99     1   105 0.73 -
de_novo.AGAP012139-RA.1:70-1149                            -            360 40240at6656          -            360   6.2e-46  153.2   6.7   2   2   3.1e-37   1.5e-35  119.1   2.9   181   343   164   338   159   353 0.88 -
de_novo.Agm54242Ue_220404_200923_154076541_ccs.1:1362-2216 -            285 40240at6656          -            360   9.3e-36  119.8   0.4   1   1   2.2e-37     1e-35  119.6   0.4    82   343     2   283     1   285 0.80 -
