#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00006307:94-2073   -            660 38928at6656          -            506  8.1e-221  733.0   4.2   1   3  2.2e-219  4.3e-216  717.4   0.6     4   430     1   478     1   489 0.91 -
TCONS_00006307:94-2073   -            660 38928at6656          -            506  8.1e-221  733.0   4.2   2   3   0.00025      0.48    8.0   0.0   437   468   525   556   481   569 0.81 -
TCONS_00006307:94-2073   -            660 38928at6656          -            506  8.1e-221  733.0   4.2   3   3    0.0014       2.7    5.5   0.0   460   506   594   658   581   658 0.73 -
TCONS_00013890:209-1972  -            588 38928at6656          -            506   1.5e-20   72.3   0.8   1   2   2.6e-05     0.049   11.2   0.1     9    30     9    30     5    43 0.82 -
TCONS_00013890:209-1972  -            588 38928at6656          -            506   1.5e-20   72.3   0.8   2   2     1e-19     2e-16   58.7   0.0    72   421    44   404    35   430 0.77 -
TCONS_00021975:4707-6437 -            577 38928at6656          -            506   3.5e-18   64.5   0.1   1   1   1.1e-20   2.2e-17   61.9   0.1    55   421    18   393    11   407 0.77 -
TCONS_00049352:197-3484  -            945 38928at6656          -            506   1.1e-17   62.8   1.1   1   2     0.001         2    5.9   0.0     9    31    14    36     9    39 0.89 -
TCONS_00049352:197-3484  -            945 38928at6656          -            506   1.1e-17   62.8   1.1   2   2   1.3e-18   2.4e-15   55.1   0.2    78   371    60   350    56   353 0.78 -
TCONS_00014513:145-1302  -            386 38928at6656          -            506   1.2e-14   52.8   0.1   1   2   5.9e-05      0.11   10.0   0.0     8    29    12    33     3    36 0.80 -
TCONS_00014513:145-1302  -            386 38928at6656          -            506   1.2e-14   52.8   0.1   2   2   2.9e-14   5.6e-11   40.7   0.0    78   373    52   355    40   361 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/38928at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/38928at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/38928at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:53:00 2023
# [ok]
